ep,traj,reward,prob_failure,obs,dist_uni,entropy,oracle_calls,cache_calls,traj_len,avg_traj_len,samples
2547,1285,-0.16428229376258258,-0.24734406438631776,"{'obs': [0.027159586322331987, 0.08732605917791644, 0.04501153795536923, 0.04715974951399007, 0.016594639201940476, 0.0071860053465518416, 0.0038748772833054244, 0.007371909654247435, 0.007685208586895197, 0.033435235352853754, 0.01914481771040266, 0.02600503826295901, 0.01964585169569937, 0.0022462036671263242, 0.002451822626555424, 0.01520990654064435, 0.004321046590581085, 0.017886303284737105, 0.020101188244724386, 0.018734138305895213, 0.022489337913995395, 0.02068507485153748, 0.002251898007684315, 0.0032782855465618432, 0.0028271365780784866, 0.010343000609795849, 0.02431497433670152, 0.020435807417529275, 0.018271056551888796, 0.03287162476230272, 0.008429065286807588, 0.02021110081426288, 0.002847674280979988, 0.010013767228088836, 0.009349322444808766, 0.010127648303745126, 0.019047137964964225, 0.04112139051961474, 0.014101239006283378, 0.02302479667336136, 0.0, 0.005788900067069153, 0.003552745041678673, 0.0013885128955551443, 0.005038099409856273, 0.03184668792882671, 0.03933569957567346, 0.08084003399936371, 0.0, 5.365526492287055e-06, 5.365526492287055e-06, 5.365526492287055e-06, 0.0, 0.003002904645920702, 0.0017553535498706647, 0.0382845990926026, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002547919093508353, 0.002547919093508353, 0.03946206460336949]}",0.13303955910712398,0,63,2485,{'lens': 0},0.0,26473
2548,1285,-0.16427393403057833,-0.2473853580048269,"{'obs': [0.027160604942777833, 0.08732864652644871, 0.045016887419097484, 0.04716524048553866, 0.016594068197868714, 0.007186126274013423, 0.0038751470247624428, 0.007370772705289755, 0.007685854272427337, 0.03343465140597705, 0.01913943225635478, 0.026009811788923035, 0.01964267596777008, 0.002246483221753622, 0.0024526647954688993, 0.015207445157921206, 0.004321608902591457, 0.017889280280538072, 0.02009794202610273, 0.018740202419130783, 0.0224850183863001, 0.02068266418930198, 0.002252820596798462, 0.0032769668476291956, 0.002828299819297428, 0.010345091270379114, 0.024312652824013105, 0.020433789270455974, 0.01826851541148683, 0.032869371876254605, 0.008429551425084019, 0.020209182099723992, 0.0028488949884056505, 0.010015736803105274, 0.00935030225505581, 0.010130714431941388, 0.019050129812228478, 0.04112195562606188, 0.01410221696577878, 0.023019966216739976, 0.0, 0.005789085545722785, 0.0035513159406965014, 0.0013890717309864486, 0.005038195821106443, 0.03184506598160137, 0.03933464156050071, 0.08083605009231774, 0.0, 5.363368195226602e-06, 5.363368195226602e-06, 5.363368195226602e-06, 0.0, 0.00300419189566844, 0.0017560840707964726, 0.0382823735133445, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0025490113054155244, 0.0025490113054155244, 0.03946042394504324]}",0.13304393984190932,0,63,2486,{'lens': 0},0.0,26473
2549,1285,-0.16426558102131794,-0.24742661841576183,"{'obs': [0.02716162274406771, 0.08733123179428252, 0.045022232580884655, 0.04717072704134818, 0.016593497652988003, 0.007186247104227347, 0.003875416549298306, 0.0073696366706456715, 0.007686499438710959, 0.03343406792869977, 0.019134051133190732, 0.026014581476104623, 0.01963950279370322, 0.0022467625515681915, 0.002453506287125508, 0.015204985754597115, 0.004322170762400775, 0.01789225488229336, 0.020094698418030833, 0.01874626165571719, 0.022480702332290124, 0.02068025546567704, 0.002253742443983286, 0.003275649209170157, 0.0028294621250590157, 0.010347180249691303, 0.024310333178242816, 0.020431772746339713, 0.018265976314623587, 0.03286712080193632, 0.008430037172416922, 0.02020726492818031, 0.002850114714160685, 0.010017704794225438, 0.009351281277357336, 0.010133778094413327, 0.019053119253503774, 0.041122520278060716, 0.014103194138817011, 0.02301513964468363, 0.0, 0.00578927087521787, 0.0035498879889712515, 0.0013896301170125006, 0.005038292154824445, 0.03184344533871638, 0.039333584396164446, 0.08083206938905708, 0.0, 5.361211633829245e-06, 5.361211633829245e-06, 5.361211633829245e-06, 0.0, 0.0030054781102334294, 0.0017568140042506875, 0.03828014972385661, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0025501026389858185, 0.0025501026389858185, 0.03945878460610447]}",0.13304831942759507,0,63,2487,{'lens': 0},0.0,26473
2550,1285,-0.16427250803859236,-0.24738745980707383,"{'obs': [0.027160494305258055, 0.08732909958478678, 0.045017201291154066, 0.04716549398371504, 0.016593651720266785, 0.007185952645618418, 0.0038749166145708425, 0.007370225476833581, 0.007685723747195147, 0.033434768656897255, 0.019139179991819365, 0.02600997861152735, 0.019642376941623678, 0.002246337999172254, 0.0024525201511580138, 0.015207210176870559, 0.0043214912640828365, 0.01788941181901683, 0.020097902679199253, 0.01874055393581757, 0.022485030312121648, 0.020682603645022404, 0.002252836598949531, 0.003276825800130618, 0.002828324881439619, 0.010345254355521635, 0.02431275652804167, 0.02043379755536757, 0.01826848379413015, 0.03286927432151395, 0.008429471968378092, 0.020208675006122005, 0.0028489691696614245, 0.010015911325881921, 0.009350393647078197, 0.010130762741058407, 0.019050276492393808, 0.04112219081240248, 0.014102361299031028, 0.02301955314455244, 0.0, 0.005789176938192283, 0.003551332108406093, 0.0013890715840072707, 0.005038238301956789, 0.03184531483039675, 0.03933496529087797, 0.08083629247716388, 0.0, 5.359056806002143e-06, 5.359056806002143e-06, 5.359056806002143e-06, 0.0, 0.003004270120639284, 0.0017561078892972105, 0.03828229589131213, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002549077678118059, 0.002549077678118059, 0.039460457045713423]}",0.13304488437326217,0,63,2488,{'lens': 0},0.0,26473
2551,1285,-0.16427942948976207,-0.24734833266372022,"{'obs': [0.02715936677318911, 0.08732696908859718, 0.04501217404424366, 0.04716026513102978, 0.016593805663747033, 0.007185658423617451, 0.0038744170815587084, 0.007370813809894783, 0.0076849486789750485, 0.03343546882203472, 0.019144304729227728, 0.02600537944551543, 0.019645248780064083, 0.002245913787919263, 0.002451534807585833, 0.015209432811741612, 0.004320812311765956, 0.017886571040242733, 0.020101104365629893, 0.01873485080227383, 0.02248935481426749, 0.02068494993752217, 0.0022519314817944685, 0.0032780014456584073, 0.0028271885516359067, 0.01034333000887641, 0.024315177930592794, 0.02043582073738938, 0.018270989258787774, 0.03287142611066202, 0.008428907218500805, 0.02021008395101594, 0.0028478245456479002, 0.010014119298653987, 0.009349506730041547, 0.01012774981064712, 0.019047436015543474, 0.04112186161148162, 0.014101529128461427, 0.023023963098017183, 0.0, 0.005789083076648435, 0.0035527750674396214, 0.0013885134998031696, 0.005038184492361827, 0.03184718281987409, 0.039336345075993484, 0.08084051217186923, 0.0, 5.356903709655819e-06, 5.356903709655819e-06, 5.356903709655819e-06, 0.0, 0.0030030631017077297, 0.0017554023417322056, 0.03828444033424578, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0025480535408428004, 0.0025480535408428004, 0.039462128141457685]}",0.13304145430355044,0,63,2489,{'lens': 0},0.0,26473
2552,1285,-0.16428634538153328,-0.247309236947791,"{'obs': [0.027158240146768414, 0.0873248403036495, 0.04500715083528259, 0.04715504047822619, 0.0165939594835779, 0.007185364437939376, 0.0038739179497779097, 0.007371401670399309, 0.007684174233299705, 0.03343616842479055, 0.019149425350381142, 0.026000783973612752, 0.019648118311806947, 0.0022454899173982015, 0.0024505502554542724, 0.015211653661363773, 0.004320133904792303, 0.017883732543218657, 0.020104303480424846, 0.01872915224956025, 0.022493675842917636, 0.020687294345449646, 0.0022510270916411374, 0.0032791761468925996, 0.0028260531345468964, 0.01034140720789114, 0.024317597388242268, 0.02043784229436539, 0.01827349271102398, 0.0328735761714654, 0.008428342922237876, 0.020211491764227225, 0.002846680841011094, 0.010012328710805355, 0.009348620525388058, 0.010124739300260262, 0.019044597820200647, 0.041121532674979165, 0.014100697626301922, 0.023028369509350628, 0.0, 0.005788989290495387, 0.00355421686746991, 0.0013879558638594735, 0.005038130725987423, 0.031849049308958266, 0.039337723752847865, 0.08084472847726157, 0.0, 5.35475234270415e-06, 5.35475234270415e-06, 5.35475234270415e-06, 0.0, 0.0030018570522692928, 0.0017546973608720722, 0.03828658305473531, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0025470302261677634, 0.0025470302261677634, 0.03946379789495637]}",0.13303802920994715,0,63,2490,{'lens': 0},0.0,26473
2553,1285,-0.16427800080289756,-0.247350461661983,"{'obs': [0.02715925726302852, 0.08732742294809971, 0.045012491322616394, 0.04716052231857367, 0.01659338989851004, 0.007185485379961899, 0.003874187534922701, 0.007370267207482831, 0.0076848190380313375, 0.03343558527544996, 0.019144048856441755, 0.026005549625895335, 0.01964494804835921, 0.0022457691974275833, 0.0024513912447316714, 0.015209196517818829, 0.004320695454508711, 0.017886704595528057, 0.020101062527101227, 0.01873520619237838, 0.022489363244049942, 0.02068488763095291, 0.0022519481785354825, 0.0032778597373595234, 0.002827214475821011, 0.01034349431170965, 0.024315279482343057, 0.02043582738127785, 0.018270955693280737, 0.03287132702408492, 0.008428828374714705, 0.020209576744037085, 0.002847899497012766, 0.010014294909925446, 0.009349598650716669, 0.010127800441849742, 0.01904758468188017, 0.04112209659006235, 0.014101673840145983, 0.023023547314249566, 0.0, 0.005789174361033124, 0.003552790044159003, 0.001388513801199465, 0.0050382269311467125, 0.031847429669382865, 0.03933666704875447, 0.08084075068224182, 0.0, 5.352602703064365e-06, 5.352602703064365e-06, 5.352602703064365e-06, 0.0, 0.003003142138767297, 0.0017554266789011998, 0.03828436114626571, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002548120602590312, 0.002548120602590312, 0.039462159833980597]}",0.1330423996354366,0,63,2491,{'lens': 0},0.0,26473
2554,1285,-0.16426966292135547,-0.24739165329052956,"{'obs': [0.02716027356298345, 0.08733000351980158, 0.045017827523844804, 0.04716599975937031, 0.01659282077057305, 0.0071856062249201985, 0.0038744569037070234, 0.007369133655050235, 0.0076854633252631845, 0.03343500259412649, 0.01913867667750553, 0.026010311453416857, 0.01964178032926416, 0.0022460482533156897, 0.002452231559057804, 0.015206741346299202, 0.004321256553543164, 0.017889674262562733, 0.020097824174863745, 0.01874125527649441, 0.022485054106337034, 0.02068248284800874, 0.00225286852619476, 0.003276544384334901, 0.0028283748850395285, 0.010345579740484964, 0.02431296343672145, 0.02043381408529552, 0.018268420711667305, 0.03286907968179864, 0.008429313437582802, 0.020207663260781286, 0.002849117174959862, 0.010016259531036612, 0.009350575991032976, 0.01013085912666427, 0.019050569146399438, 0.04112266005256521, 0.014102649270511837, 0.023018728989289035, 0.0, 0.0057893592830391295, 0.003551364365971138, 0.0013890712907566793, 0.005038323059094798, 0.031845811329678717, 0.03933561119273821, 0.08083677607967395, 0.0, 5.350454788657036e-06, 5.350454788657036e-06, 5.350454788657036e-06, 0.0, 0.00300442619389572, 0.0017561554116028563, 0.03828214102102923, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002549210103911398, 0.002549210103911398, 0.03946052308766051]}",0.13304676891952907,0,63,2492,{'lens': 0},0.0,26473
2555,1285,-0.16426133172884794,-0.24743281187324495,"{'obs': [0.027161289047615507, 0.08733258202124937, 0.04502315944412557, 0.04717147280591039, 0.01659225209921684, 0.007185726972931078, 0.0038747260563912382, 0.007368001012005873, 0.007686107095617991, 0.03343442038025695, 0.019133308808379924, 0.02601506946077992, 0.01963861515146, 0.002246327085332245, 0.002453071199244887, 0.015204288144431817, 0.004321817202437999, 0.01789264154719305, 0.02009458842058233, 0.018747299507755152, 0.022480748425613872, 0.020680079994292767, 0.002253788135508543, 0.003275230086547362, 0.002829534363324056, 0.01034766349623278, 0.024310649249138852, 0.02043180240447242, 0.018265887763733463, 0.03286683414243438, 0.008429798111311015, 0.02020575131261033, 0.0028503338760293433, 0.010018222576037782, 0.009351552547281641, 0.010133915357660256, 0.019053551216643115, 0.041123223063032364, 0.0141036239183423, 0.023013914529811823, 0.0, 0.005789544056692142, 0.0035499398315283095, 0.001389628333069965, 0.005038419109924595, 0.031844194288281585, 0.03933455618377851, 0.08083280466571623, 0.0, 5.34830859740607e-06, 5.34830859740607e-06, 5.34830859740607e-06, 0.0, 0.0030057092188956803, 0.0017568835596814066, 0.03827992267687999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0025502987311840915, 0.0025502987311840915, 0.03945888765441408]}",0.13305113706051908,0,63,2493,{'lens': 0},0.0,26473
2556,1285,-0.1642682437850914,-0.24739374498797098,"{'obs': [0.027160163457374143, 0.08733045439997737, 0.04501813988690305, 0.047166252038807026, 0.01659240629526471, 0.007185433431276018, 0.003874227601255303, 0.007368589057496714, 0.007685333427555342, 0.033435119281341075, 0.01913842562577882, 0.02601047747399045, 0.01964148274074161, 0.002245903728918911, 0.0024520876101513643, 0.015206507494963691, 0.004321139480603569, 0.017889805168645773, 0.02009778501712783, 0.018741605103199298, 0.022485065974822978, 0.02068242259480706, 0.0022528844514125086, 0.003276404014948424, 0.0028283998266908066, 0.010345742041565308, 0.024313066642173597, 0.02043382233037586, 0.018268389246316952, 0.03286898259607056, 0.008429234362879779, 0.020207158605126174, 0.002849190999575442, 0.010016433214762529, 0.009350666943671206, 0.010130907203526218, 0.019050715121372575, 0.04112289410820371, 0.01410279290985511, 0.023018317903022924, 0.0, 0.00578945023612232, 0.003551380455951457, 0.001389071144484131, 0.00503836533571055, 0.0318460589820872, 0.03933593336672142, 0.08083701729920983, 0.0, 5.3461641272387055e-06, 5.3461641272387055e-06, 5.3461641272387055e-06, 0.0, 0.0030045040427854578, 0.0017561791155917188, 0.03828206377217923, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0025492761575148116, 0.0025492761575148116, 0.03946055602919306]}",0.1330477089416353,0,63,2494,{'lens': 0},0.0,26473
2557,1285,-0.16427515030060838,-0.24735470941883753,"{'obs': [0.027159038769409522, 0.08732832848421339, 0.0450131243533737, 0.0471610354566873, 0.016592560367708533, 0.0071851401249248895, 0.003873729545682603, 0.007369176631608405, 0.007684560379667492, 0.03343581762218384, 0.019143538341520487, 0.026005889168152323, 0.019644348031354456, 0.002245480711869435, 0.002451104809506013, 0.015208725066457061, 0.004320462302033134, 0.017886971063748636, 0.02010097905127129, 0.018735915263296397, 0.022489380063070795, 0.02068476331748527, 0.0022519814917125436, 0.0032775770023247166, 0.00282726619950576, 0.010343822127142058, 0.02431548209741833, 0.02043584063710022, 0.018270888723703978, 0.032871129327499415, 0.008428671066351093, 0.020208564769551823, 0.0028480490392549713, 0.01001464528784501, 0.009349782049963465, 0.010127901460738178, 0.019047881299525095, 0.041122565417066305, 0.01410196256750699, 0.023022717746475938, 0.0, 0.005789356490759369, 0.0035528199255654477, 0.001388514402542454, 0.005038311604602087, 0.031847922181148285, 0.03933730944571007, 0.08084122655584293, 0.0, 5.344021376085504e-06, 5.344021376085504e-06, 5.344021376085504e-06, 0.0, 0.003003299832748269, 0.001755475236186672, 0.03828420315116961, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002548254403543864, 0.002548254403543864, 0.03946222306659746]}",0.1330442857845916,0,63,2495,{'lens': 0},0.0,26473
2558,1285,-0.16428205128205847,-0.24731570512820497,"{'obs': [0.027157914982637185, 0.08732620427190756, 0.04500811283870134, 0.0471558230545212, 0.01659271431669687, 0.007184847053594876, 0.003873231889192894, 0.007369763734907506, 0.00768378795120904, 0.03343651540345863, 0.019148646960534792, 0.026001304538841304, 0.019647211026061366, 0.002245058033775928, 0.002450122796361179, 0.015210940861050197, 0.004319785666073734, 0.017884139229768888, 0.020104170526092518, 0.018730229982560083, 0.022493690694517128, 0.020687102164584407, 0.0022510792555379797, 0.0032787490498072777, 0.00282613348067583, 0.010341903751111775, 0.024317895617202132, 0.020437857326591626, 0.01827338619830464, 0.03287327433879091, 0.008428108221181804, 0.020209969807243156, 0.0028469079939668082, 0.010012858793561242, 0.009348897865305168, 0.010124898126397887, 0.019045049748368195, 0.04112223698930321, 0.01410113289049729, 0.023027114064413365, 0.0, 0.005789262820512893, 0.0035542582417582734, 0.0013879581067081019, 0.005038257916547398, 0.031849783887261396, 0.03933868442207132, 0.08084543243967424, 0.0, 5.341880341880342e-06, 5.341880341880342e-06, 5.341880341880342e-06, 0.0, 0.003002096587622969, 0.0017547719207875589, 0.038286340815914, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002547233468286034, 0.002547233468286034, 0.039463888768234714]}",0.13304086758093506,0,63,2496,{'lens': 0},0.0,26473
2559,1285,-0.1642737284741762,-0.24735682819383245,"{'obs': [0.027158929785107377, 0.08732878016432136, 0.04501344010820278, 0.047161291409238575, 0.0165921465989407, 0.007184967912210194, 0.0038735011013099393, 0.007368632653934557, 0.007684431361248521, 0.03343593351639972, 0.019143283697413783, 0.026006058531340578, 0.019644048743737548, 0.002245336815688949, 0.0024509619360284173, 0.015208489907197517, 0.004320346005914459, 0.017887103977712888, 0.020100937413647667, 0.018736268946848014, 0.022489388452374148, 0.020684701310106832, 0.0022519981082772334, 0.0032774359744969822, 0.0028272919992051414, 0.010343985641007122, 0.024315583161525763, 0.020435847249085305, 0.018270855319375643, 0.032871030716727596, 0.008428592601166119, 0.02020805999813757, 0.0028481236307097836, 0.01001482005584614, 0.009349873529243354, 0.01012795184881409, 0.019048029251978738, 0.041122799267299955, 0.014102106584298394, 0.023022303959266466, 0.0, 0.005789447336804237, 0.0035528348303679015, 0.00138851470249147, 0.005038353839599552, 0.0318481678453068, 0.03933762987238536, 0.08084146392090907, 0.0, 5.339741022560405e-06, 5.339741022560405e-06, 5.339741022560405e-06, 0.0, 0.0030033784902786255, 0.001755499456490659, 0.03828412434344346, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0025483211432665905, 0.0025483211432665905, 0.03946225460693559]}",0.1330452266090407,0,63,2497,{'lens': 0},0.0,26473
2560,1285,-0.1642654123298711,-0.2473979183346676,"{'obs': [0.027159943775085595, 0.08733135399437132, 0.04501876311247644, 0.04716675538576962, 0.016591579335722365, 0.007185088674061208, 0.003873770097884857, 0.0073675024785508575, 0.007685074256147859, 0.03343535209522317, 0.019137924728338505, 0.02601080871760086, 0.01964088899326507, 0.0022456153743978754, 0.002451800403846442, 0.015206040915677786, 0.004320905897124408, 0.017890066351959576, 0.020097706889763617, 0.01874230307609648, 0.022485089654780518, 0.02068230237785062, 0.002252916225345759, 0.0032761239504879762, 0.0028284495901775837, 0.010346065864057077, 0.02431327255729509, 0.020433838780928467, 0.01826832646677085, 0.03286878889099899, 0.008429076593336195, 0.02020615171810252, 0.002849338294164734, 0.010016779747864997, 0.009350848412025464, 0.010131003126296412, 0.019051006370077984, 0.041123361095114164, 0.014103079498520795, 0.023017497705284613, 0.0, 0.005789631705364363, 0.0035514125586183546, 0.0013890708526417045, 0.005038449685851825, 0.03184655309722086, 0.039336576167014595, 0.08083749857950083, 0.0, 5.3376034160661855e-06, 5.3376034160661855e-06, 5.3376034160661855e-06, 0.0, 0.0030046593665910832, 0.0017562264096992013, 0.038281909645570565, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002549407947410494, 0.002549407947410494, 0.03946062175401221]}",0.133049584501688,0,63,2498,{'lens': 0},0.0,26473
2561,1285,-0.16425710284114367,-0.24743897559023598,"{'obs': [0.027160956953547227, 0.0873339257645333, 0.04502408185664264, 0.04717221498937027, 0.0165910125264962, 0.007185209339264082, 0.003874038879176401, 0.007366373207669266, 0.007685716636525469, 0.033434771139369684, 0.019132570048154045, 0.026015555102191466, 0.019637731771604498, 0.0022458937101706607, 0.0024526382006217957, 0.015203593884135261, 0.004321465340242151, 0.017893026355358527, 0.020094478951332855, 0.018748332376109858, 0.02248079429760113, 0.020679905365508174, 0.0022538336076267152, 0.0032748129765181933, 0.002829606254706671, 0.010348144422262654, 0.02431096380228749, 0.020431831920189124, 0.018265799638057696, 0.03286654885944865, 0.008429560198157597, 0.020204244965302393, 0.002850551985500073, 0.010018737871502887, 0.009351822514589261, 0.010134051961779949, 0.01905398110552969, 0.04112392247328626, 0.014104051634100362, 0.023012695297844565, 0.0, 0.00578981592637062, 0.0035499914251415168, 0.0013896265576937798, 0.0050385454553964135, 0.031844939641450326, 0.03933552330494545, 0.08083353641163511, 0.0, 5.335467520341469e-06, 5.335467520341469e-06, 5.335467520341469e-06, 0.0, 0.0030059392177924464, 0.0017569527811124586, 0.03827969672016496, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0025504938817631656, 0.0025504938817631656, 0.03945899020789388]}",0.1330539412571835,0,63,2499,{'lens': 0},0.0,26473
2562,1285,-0.1642640000000072,-0.24739999999999987,"{'obs': [0.02715983419756007, 0.08733180271205504, 0.045019073977392444, 0.04716700645523456, 0.016591166848302644, 0.007184916709162461, 0.003873541895203678, 0.007366960492972665, 0.007684944981449807, 0.033435468222787555, 0.019137674880695274, 0.026010973941913734, 0.019640592832023775, 0.002245471543162783, 0.002451657145341547, 0.015205808185929976, 0.004320789385685002, 0.0178901966301965, 0.020097667919834347, 0.018742651224977598, 0.02248510146634334, 0.020682242413632746, 0.0022529320741836644, 0.0032759842543351046, 0.002828474412204788, 0.010346227386715971, 0.02431337526775769, 0.02043384698646411, 0.018268295152333254, 0.0328686922709093, 0.008428997897887857, 0.020205649482855123, 0.002849411764705873, 0.010016952598576509, 0.009350938928440569, 0.010131050972574183, 0.019051151644932242, 0.04112359402818509, 0.014103222448947239, 0.023017088590652744, 0.0, 0.005789722222222294, 0.0035514285714286034, 0.0013890707070707024, 0.005038491759702293, 0.031846799561849534, 0.03933689679580083, 0.08083773864210997, 0.0, 5.333333333333333e-06, 5.333333333333333e-06, 5.333333333333333e-06, 0.0, 0.003004736842105329, 0.0017562500000000134, 0.038281832767218166, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00254947368421046, 0.00254947368421046, 0.039460654537551994]}",0.1330505200467582,0,63,2500,{'lens': 0},0.0,26473
2563,1285,-0.16427089164334988,-0.24736105557776875,"{'obs': [0.027158712339418564, 0.08732968135733965, 0.04501407010284377, 0.0471618020862601, 0.016591321046701003, 0.007184624313071317, 0.0038730453086591623, 0.007367547308635676, 0.007684173943451375, 0.033436164748761675, 0.019142775631003365, 0.026006396445098834, 0.01964345160450989, 0.0022450497137534724, 0.0024506768745917104, 0.015208020716991549, 0.00432011397167528, 0.01788736916790945, 0.0201008543381811, 0.018736974616949002, 0.022489405190728298, 0.020684577592866377, 0.002252031261678993, 0.003277154595504422, 0.0028273434748148623, 0.01034431188418452, 0.024315784804826872, 0.02043586044133064, 0.018270788670995637, 0.03287083396832639, 0.008428436047278469, 0.020207052877243073, 0.0028482724557235837, 0.010015168753297412, 0.00935005604887816, 0.010128052383199852, 0.019048324446998204, 0.04112326584573495, 0.014102393926877005, 0.023021478370231968, 0.0, 0.005789628593007314, 0.003552864568458363, 0.0013885153009503223, 0.0050384381069475525, 0.03184865799490737, 0.03933826918830287, 0.08084193751214462, 0.0, 5.3312008529921365e-06, 5.3312008529921365e-06, 5.3312008529921365e-06, 0.0, 0.0030035354279341554, 0.0017555477808876585, 0.038283967106116985, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0025484543024894644, 0.0025484543024894644, 0.039462317536278754]}",0.13304710377554735,0,63,2501,{'lens': 0},0.0,26473
2564,1285,-0.16427777777778502,-0.24732214228617092,"{'obs': [0.027157591378046155, 0.08732756169835144, 0.04500907022819482, 0.04715660187745268, 0.016591475121839255, 0.007184332150710062, 0.0038725491190663205, 0.0073681336552214195, 0.007683403521790271, 0.03343686071796043, 0.019147872303973083, 0.026001822607354133, 0.019646308091806168, 0.002244628221537934, 0.002449697387431602, 0.015210231479443162, 0.0043194390975648455, 0.017884543965784105, 0.020104038209430852, 0.018731302546576702, 0.022493705474885932, 0.020686910905449937, 0.002251131169248266, 0.0032783240011492235, 0.002826213441451627, 0.010342397912830151, 0.024318192415807273, 0.020437872286720855, 0.018273280196437668, 0.03287297395375515, 0.00842787464579027, 0.020208455149812968, 0.002847134057459905, 0.01001338633395379, 0.00934917387505481, 0.010125056190779455, 0.019045499509014557, 0.0411229379256209, 0.014101566067094597, 0.023025864640794744, 0.0, 0.005789535038635831, 0.0035542994176088025, 0.0013879603387996625, 0.0050383844970807055, 0.0318505149424072, 0.039339640483768534, 0.08084613302576837, 0.0, 5.329070077271516e-06, 5.329070077271516e-06, 5.329070077271516e-06, 0.0, 0.0030023349741260283, 0.0017548461231015322, 0.038286099738909576, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0025474357356219625, 0.0025474357356219625, 0.03946397920567]}",0.13304369243515723,0,63,2502,{'lens': 0},0.0,26473
2565,1285,-0.16426947662805358,-0.24736316420295631,"{'obs': [0.02715860387719624, 0.08733013087371333, 0.045014384345076805, 0.047162056812692935, 0.016590909260056474, 0.007184452925326656, 0.0038728179586293996, 0.007367005936839571, 0.00768404554308392, 0.03343628008779639, 0.01914252220674711, 0.026006564996967466, 0.019643153750604284, 0.0022449065068951258, 0.0024505346855370844, 0.015207786684241989, 0.004319998232663048, 0.017887501445160915, 0.020100812900018892, 0.01873732660621032, 0.022489413539843423, 0.020684515882528898, 0.0022520477986434743, 0.003277014243258233, 0.0028273691509230273, 0.010344474614750633, 0.024315885384795486, 0.020435867021641584, 0.01827075542668783, 0.0328707358299409, 0.00842835795797414, 0.020206550523892385, 0.002848346689854518, 0.01001534268408763, 0.009350147089934514, 0.010128102529896066, 0.01904847169069849, 0.041123498575729396, 0.014102537253768492, 0.02302106656523414, 0.0, 0.005789719003862105, 0.003552879401860657, 0.0013885155994624585, 0.005038480139621935, 0.0318489024822331, 0.039338588080002033, 0.08084217374013407, 0.0, 5.326941004128379e-06, 5.326941004128379e-06, 5.326941004128379e-06, 0.0, 0.0030036137086624534, 0.0017555718851663855, 0.0382838886759124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0025485207225013533, 0.0025485207225013533, 0.03946234892552564]}",0.13304804012471694,0,63,2503,{'lens': 0},0.0,26473
2566,1285,-0.16426118210863344,-0.24740415335463245,"{'obs': [0.02715961556764093, 0.08733269799701822, 0.04501969421745649, 0.047167507390956154, 0.016590343850239973, 0.0071845736034779, 0.0038730865834643935, 0.007365879119191254, 0.00768468705158101, 0.03343569992139446, 0.019137176382761738, 0.02601130359872967, 0.019640001928844252, 0.0022451845699796675, 0.0024513713148741124, 0.015205343841752638, 0.004320556921167722, 0.017890456562333748, 0.020097590166732657, 0.018743345854294713, 0.02248512503286405, 0.02068212277256546, 0.0022529636959065778, 0.003275705531499743, 0.0028285239373037952, 0.010346549657963508, 0.024313580196460228, 0.020433863358211738, 0.018268232673527254, 0.032868499493765475, 0.008428840884125915, 0.020204647419238508, 0.0028495583536929056, 0.01001729747164149, 0.00935111952748604, 0.010131146435834468, 0.019051441498435386, 0.04112405877803429, 0.014103507664734184, 0.02301627232200226, 0.0, 0.005789902822151297, 0.003551460520310393, 0.0013890704166263225, 0.005038575705771358, 0.03184729130996648, 0.03933753651681362, 0.08083821761686846, 0.0, 5.3248136315228966e-06, 5.3248136315228966e-06, 5.3248136315228966e-06, 0.0, 0.0030048914218454145, 0.001756297067549078, 0.03828167937893997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002549604842777805, 0.002549604842777805, 0.039460719947521955]}",0.133052386684711,0,63,2504,{'lens': 0},0.0,26473
