ep,traj,reward,prob_failure,obs,dist_uni,entropy,oracle_calls,cache_calls,traj_len,avg_traj_len,samples,lambda
128,129,-1.320000000000001,-1.0,"{'obs': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015037593984962405, 0.2556390977443609, 0.007518796992481203, 0.015037593984962405, 0.015037593984962405, 0.007518796992481203, 0.007518796992481203, 0.007518796992481203, 0.05263157894736842, 0.5639097744360902, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007518796992481203, 0.045112781954887216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0.5981839017189406,0,129,0,{'lens': [132]},132.0,3997,0.6036399999999972
129,130,-1.0900000000000007,-1.0,"{'obs': [0.0, 0.01818181818181818, 0.01818181818181818, 0.00909090909090909, 0.00909090909090909, 0.01818181818181818, 0.02727272727272727, 0.2818181818181818, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2818181818181818, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00909090909090909, 0.19090909090909092, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00909090909090909, 0.12727272727272726, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0.4264764527568492,0,130,0,{'lens': [109]},109.0,4106,0.6036699999999972
130,131,-0.5500000000000003,-1.0,"{'obs': [0.0, 0.017857142857142856, 0.017857142857142856, 0.017857142857142856, 0.017857142857142856, 0.03571428571428571, 0.017857142857142856, 0.19642857142857142, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08928571428571429, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017857142857142856, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017857142857142856, 0.26785714285714285, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017857142857142856, 0.017857142857142856, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0.39222823560833375,0,131,0,{'lens': [55]},55.0,4161,0.6036999999999971
131,132,-1.450000000000001,-1.0,"{'obs': [0.00684931506849315, 0.0136986301369863, 0.0136986301369863, 0.0136986301369863, 0.0136986301369863, 0.0136986301369863, 0.03424657534246575, 0.3767123287671233, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00684931506849315, 0.2671232876712329, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00684931506849315, 0.2328767123287671, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0.4882377907243622,0,132,0,{'lens': [145]},145.0,4306,0.6037299999999971
132,133,-2.339999999999994,-1.0,"{'obs': [0.0, 0.00425531914893617, 0.00425531914893617, 0.00425531914893617, 0.00425531914893617, 0.00425531914893617, 0.03404255319148936, 0.5531914893617021, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00851063829787234, 0.19148936170212766, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00425531914893617, 0.15319148936170213, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00851063829787234, 0.02553191489361702, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0.5798597991274104,0,133,0,{'lens': [234]},234.0,4540,0.6037599999999971
133,134,-1.9500000000000015,0.0,"{'obs': [0.0, 0.00510204081632653, 0.00510204081632653, 0.00510204081632653, 0.00510204081632653, 0.00510204081632653, 0.015306122448979591, 0.10204081632653061, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.025510204081632654, 0.37755102040816324, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1326530612244898, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00510204081632653, 0.1326530612244898, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0663265306122449, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02040816326530612, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09183673469387756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00510204081632653]}",0.41296346229429975,0,134,0,{'lens': [195]},195.0,4735,0.603789999999997
134,135,-0.5000000000000002,-1.0,"{'obs': [0.0, 0.0196078431372549, 0.0196078431372549, 0.0196078431372549, 0.0196078431372549, 0.0196078431372549, 0.0784313725490196, 0.6274509803921569, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11764705882352941, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0196078431372549, 0.058823529411764705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0.6232664067267023,0,135,0,{'lens': [50]},50.0,4785,0.6037949999999971
135,136,-0.48000000000000026,-1.0,"{'obs': [0.0, 0.02040816326530612, 0.02040816326530612, 0.02040816326530612, 0.02040816326530612, 0.02040816326530612, 0.02040816326530612, 0.12244897959183673, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04081632653061224, 0.40816326530612246, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02040816326530612, 0.2857142857142857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0.4866864210090177,0,136,0,{'lens': [48]},48.0,4833,0.6038249999999971
136,137,-1.1100000000000008,-1.0,"{'obs': [0.0, 0.008928571428571428, 0.017857142857142856, 0.008928571428571428, 0.008928571428571428, 0.008928571428571428, 0.008928571428571428, 0.25892857142857145, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.044642857142857144, 0.33035714285714285, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008928571428571428, 0.044642857142857144, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008928571428571428, 0.13392857142857142, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017857142857142856, 0.08928571428571429, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0.4190326723699427,0,137,0,{'lens': [111]},111.0,4944,0.603854999999997
137,138,-1.7700000000000014,-1.0,"{'obs': [0.0, 0.0056179775280898875, 0.016853932584269662, 0.028089887640449437, 0.028089887640449437, 0.016853932584269662, 0.028089887640449437, 0.24157303370786518, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011235955056179775, 0.1853932584269663, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1404494382022472, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0056179775280898875, 0.14606741573033707, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016853932584269662, 0.06741573033707865, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.033707865168539325, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0056179775280898875, 0.02247191011235955, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0.3339470331816054,0,138,0,{'lens': [177]},177.0,5121,0.603884999999997
138,139,-0.3300000000000001,-1.0,"{'obs': [0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.0, 0.0, 0.0, 0.0, 0.29411764705882354, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.4117647058823529, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0.4860482324322087,0,139,0,{'lens': [33]},33.0,5154,0.603914999999997
139,140,-0.4000000000000002,-1.0,"{'obs': [0.0, 0.024390243902439025, 0.024390243902439025, 0.024390243902439025, 0.0, 0.0, 0.0, 0.5121951219512195, 0.0, 0.0, 0.0, 0.024390243902439025, 0.024390243902439025, 0.024390243902439025, 0.024390243902439025, 0.21951219512195122, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024390243902439025, 0.07317073170731707, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0.5384774594391478,0,140,0,{'lens': [40]},40.0,5194,0.603944999999997
140,141,-0.22000000000000006,-1.0,"{'obs': [0.08695652173913043, 0.043478260869565216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13043478260869565, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.30434782608695654, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043478260869565216, 0.08695652173913043, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0.34747527891269425,0,141,0,{'lens': [22]},22.0,5216,0.6039749999999969
141,142,-0.7100000000000004,-1.0,"{'obs': [0.0, 0.013888888888888888, 0.027777777777777776, 0.013888888888888888, 0.013888888888888888, 0.013888888888888888, 0.05555555555555555, 0.3194444444444444, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.041666666666666664, 0.4722222222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013888888888888888, 0.013888888888888888, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0.5481132330899623,0,142,0,{'lens': [71]},71.0,5287,0.6040049999999969
142,143,-0.9600000000000006,-1.0,"{'obs': [0.0, 0.010309278350515464, 0.010309278350515464, 0.010309278350515464, 0.020618556701030927, 0.020618556701030927, 0.020618556701030927, 0.4020618556701031, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.041237113402061855, 0.44329896907216493, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010309278350515464, 0.010309278350515464, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0.5745276688246361,0,143,0,{'lens': [96]},96.0,5383,0.6040349999999969
143,144,-0.18000000000000002,-1.0,"{'obs': [0.0, 0.05263157894736842, 0.05263157894736842, 0.05263157894736842, 0.05263157894736842, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05263157894736842, 0.05263157894736842, 0.05263157894736842, 0.3157894736842105, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05263157894736842, 0.15789473684210525, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10526315789473684, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0.3592106040535498,0,144,0,{'lens': [18]},18.0,5401,0.6040649999999969
144,145,-0.16,-1.0,"{'obs': [0.0, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.058823529411764705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.058823529411764705, 0.058823529411764705, 0.058823529411764705, 0.17647058823529413, 0.0, 0.0, 0.0, 0.0, 0.0, 0.058823529411764705, 0.058823529411764705, 0.23529411764705882, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0.3043752097880499,0,145,0,{'lens': [16]},16.0,5417,0.6040949999999968
145,146,-0.7900000000000005,-1.0,"{'obs': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0125, 0.0125, 0.0125, 0.0125, 0.0125, 0.0125, 0.025, 0.1125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.025, 0.1875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0125, 0.025, 0.3625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0125, 0.0875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0125, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0.40270006047885987,0,146,0,{'lens': [79]},79.0,5496,0.6041249999999968
146,147,-0.5900000000000003,-1.0,"{'obs': [0.0, 0.03333333333333333, 0.03333333333333333, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.03333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016666666666666666, 0.38333333333333336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016666666666666666, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0.49152312466338044,0,147,0,{'lens': [59]},59.0,5555,0.6041549999999968
147,148,-0.4000000000000002,0.0,"{'obs': [0.0, 0.024390243902439025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04878048780487805, 0.04878048780487805, 0.024390243902439025, 0.024390243902439025, 0.024390243902439025, 0.024390243902439025, 0.1951219512195122, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07317073170731707, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04878048780487805, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024390243902439025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07317073170731707, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.34146341463414637, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024390243902439025]}",0.3820942905879212,0,148,0,{'lens': [40]},40.0,5595,0.6041849999999968
148,149,-0.6200000000000003,0.0,"{'obs': [0.0, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.015873015873015872, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25396825396825395, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14285714285714285, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015873015873015872, 0.14285714285714285, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015873015873015872, 0.14285714285714285, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.047619047619047616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015873015873015872]}",0.334100499672192,0,149,0,{'lens': [62]},62.0,5657,0.6041899999999968
149,150,-0.3300000000000001,-1.0,"{'obs': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.058823529411764705, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.0, 0.0, 0.4411764705882353, 0.0, 0.0, 0.0, 0.0, 0.029411764705882353, 0.0, 0.029411764705882353, 0.14705882352941177, 0.0, 0.0, 0.0, 0.0, 0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.058823529411764705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0.450966641706607,0,150,0,{'lens': [33]},33.0,5690,0.6041949999999968
150,151,-0.22000000000000006,-1.0,"{'obs': [0.0, 0.08695652173913043, 0.08695652173913043, 0.043478260869565216, 0.08695652173913043, 0.043478260869565216, 0.08695652173913043, 0.34782608695652173, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043478260869565216, 0.13043478260869565, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043478260869565216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0.38255769136005213,0,151,0,{'lens': [22]},22.0,5712,0.6042249999999968
151,152,-0.5000000000000002,-1.0,"{'obs': [0.0196078431372549, 0.0392156862745098, 0.0196078431372549, 0.0196078431372549, 0.0196078431372549, 0.0196078431372549, 0.058823529411764705, 0.45098039215686275, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0196078431372549, 0.19607843137254902, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0196078431372549, 0.0784313725490196, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0392156862745098, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0.4769494162056713,0,152,0,{'lens': [50]},50.0,5762,0.6042549999999968
152,153,-0.22000000000000006,-1.0,"{'obs': [0.043478260869565216, 0.08695652173913043, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.043478260869565216, 0.13043478260869565, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043478260869565216, 0.43478260869565216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0.44953920075769466,0,153,0,{'lens': [22]},22.0,5784,0.6042849999999967
153,154,-0.8100000000000005,0.0,"{'obs': [0.0, 0.012195121951219513, 0.024390243902439025, 0.024390243902439025, 0.012195121951219513, 0.024390243902439025, 0.024390243902439025, 0.18292682926829268, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07317073170731707, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024390243902439025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.036585365853658534, 0.23170731707317074, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1951219512195122, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08536585365853659, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.036585365853658534, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012195121951219513]}",0.33539625067879375,0,154,0,{'lens': [81]},81.0,5865,0.6043149999999967
154,155,-0.6700000000000004,0.0,"{'obs': [0.0, 0.014705882352941176, 0.014705882352941176, 0.0, 0.0, 0.0, 0.014705882352941176, 0.04411764705882353, 0.0, 0.0, 0.014705882352941176, 0.014705882352941176, 0.014705882352941176, 0.029411764705882353, 0.07352941176470588, 0.29411764705882354, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1323529411764706, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014705882352941176, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04411764705882353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04411764705882353, 0.1323529411764706, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08823529411764706, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014705882352941176]}",0.33444998438134876,0,155,0,{'lens': [67]},67.0,5932,0.6043199999999967
155,156,-0.07,-1.0,"{'obs': [0.0, 0.125, 0.125, 0.125, 0.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.125, 0.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0.3175003175004763,0,156,0,{'lens': [7]},7.0,5939,0.6043249999999968
156,157,-0.07,-1.0,"{'obs': [0.0, 0.125, 0.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.125, 0.125, 0.125, 0.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0.31750031750047625,0,157,0,{'lens': [7]},7.0,5946,0.6043549999999968
157,158,-0.5400000000000003,0.0,"{'obs': [0.0, 0.01818181818181818, 0.0, 0.0, 0.0, 0.03636363636363636, 0.05454545454545454, 0.32727272727272727, 0.0, 0.01818181818181818, 0.01818181818181818, 0.01818181818181818, 0.01818181818181818, 0.01818181818181818, 0.01818181818181818, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09090909090909091, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05454545454545454, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01818181818181818, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01818181818181818, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05454545454545454, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01818181818181818]}",0.3712688727141571,0,158,0,{'lens': [54]},54.0,6000,0.6043849999999967
158,159,-0.19000000000000003,-1.0,"{'obs': [0.0, 0.05, 0.15, 0.05, 0.0, 0.0, 0.0, 0.15, 0.0, 0.0, 0.0, 0.05, 0.05, 0.05, 0.05, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0.354919345676569,0,159,0,{'lens': [19]},19.0,6019,0.6043899999999968
